,X,Y
0,0.15124753793260018,25.501074600519487
1,-0.47430693724667294,-32.058423277482994
2,-1.0135142305141767,-75.95740232408448
3,-1.8156809062611936,-125.5996127415498
4,0.03480040545635108,25.469653711666517
5,1.0993077383836851,108.51482647874381
6,0.4665861434792331,68.51560198314571
7,0.027612916419631664,50.27441684089086
8,-1.5946335553060045,-108.65900754256533
9,-0.3058051043452894,-38.18046872695075
10,-0.21343461173958017,-26.623079568736067
11,-0.4261371563408183,-55.431136628438495
12,0.08196647813767724,-17.122095463410563
13,0.29702442616993935,2.7497982019569704
14,-0.31798972294162187,-43.46284783679589
15,-1.6145699241633906,-146.86630596253178
16,0.4641278484583882,55.42148117562553
17,-0.8780469421997381,-74.30737302278926
18,-1.0326200961785696,-66.57580655556674
19,-1.485119935340669,-109.66801588392097
20,0.43205954425582127,26.16570283011175
21,-1.091398792142991,-68.02482157946646
22,-1.3549713448599203,-90.59222570991672
23,-1.1742759198988544,-70.51653029637018
24,0.18797179625832514,51.46054915822951
25,-1.6955680221827942,-110.39783591521717
26,-0.08644699766908404,1.7793285643442154
27,-0.3694323049774622,-41.94169419000594
28,-2.297802430110757,-131.99269934262105
29,0.8141953579085198,90.44019437956791
30,-0.615513375798378,-15.425261667620003
31,-1.6562707083583257,-98.47578821044277
32,2.2308180769336183,180.02002598702103
33,0.08706396793732983,12.908688089168502
34,-1.132764571731202,-107.9934374574359
35,5.481061884130227e-05,5.65353266673549
36,-0.4564840680684658,-72.65086221933069
37,-0.5300173275336367,-75.55580217541655
38,-0.2850975373217798,1.5372396522284077
39,-0.35722022953521687,-16.886340469197272
40,-0.3504105679985726,-6.427828810784906
41,-0.19407316702553015,-23.943571867874866
42,0.36510133883181,32.344677919940885
43,-1.4030060913067284,-99.05016410845556
44,-0.18567290831532163,-8.621023828749454
45,0.29500708170110584,17.26969868312412
46,-0.29215248641281877,-34.84038131775663
47,-0.023689735937466417,-15.892851002826538
48,0.2060136189077466,23.299509136131846
49,-0.5295243214271604,-23.024470546209606
50,-0.10575977275476078,30.930556955449404
51,-0.47063714036058496,-39.0977543369739
52,0.1473299093303005,-12.736880976984489
53,-0.4110351168788722,-45.31690984148144
54,-0.802082937582737,-56.88389225875953
55,-1.6914616925574528,-102.35284878239625
56,0.013681077495257576,15.186805159008085
57,-1.5910215532368293,-68.78956893694097
58,2.688435715321775,192.53435053782164
